날짜,팀,선수명,타점,득점,타석,타수,안타,볼넷,사구,삼진,2루타,3루타,홈런,희번,희비,병살타,타격방해,고의사구,page_id,단타,TB,Outs,타율,출루율,장타율,OPS,순출루율,순장타율,K%,BB%,BB/K,BABIP,SecA,PA/HR,AB/HR,GPA,RC,RC/27,XR,TAVG,연도,home_stadium,FinalPF,wOBA,wRAA,wRC+,stint_id,ST,SB,CS,병살상황,병살비율,희생번트 성공,희생번트 실패,희번성공 비율
2025-10-04,한화,리베라토,39,41,273,246,77,23,0,47,18,2,10,0,4,3,0,0,4034235,47,129,176,0.31300813,0.366300366,0.524390244,0.89069061,0.053292236,0.211382114,0.172161172,0.084249084,0.489361702,0.347150259,0.304878049,27.3,24.6,0.295932726,40.53040541,6.217732647,67.504,0.863636364,2025,대전,1.019564452,0.397247878,13.24675781,137.9245112,,1,1,0,54,5.6,0,0,0
2025-10-04,한화,문현빈,80,71,592,528,169,38,10,82,30,2,12,5,11,11,0,2,3611452,125,239,386,0.320075758,0.36967632,0.452651515,0.822327835,0.049600563,0.132575758,0.138513514,0.064189189,0.463414634,0.352808989,0.204545455,49.33333333,44,0.279517223,70.953125,4.963042422,136.694,0.743523316,2025,대전,1.019564452,0.37290641,17.2615109,122.00846,,23,17,6,124,8.9,5,6,45.5
2025-10-04,한화,박정현,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,2723241,0,0,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,-0.008,0,2025,대전,1.019564452,0,-0.535018837,-121.8222519,,0,0,0,1,0,0,0,0
2025-10-04,한화,손아섭,50,39,416,372,107,37,1,59,22,3,1,4,2,3,0,2,247288,81,138,274,0.287634409,0.351941748,0.370967742,0.72290949,0.064307339,0.083333333,0.141826923,0.088942308,0.627118644,0.337579618,0.182795699,416,372,0.251115722,41.33920705,4.073571497,86.188,0.642335766,2025,대전,1.019564452,0.335843955,-0.136133943,99.77502278,1,4,0,4,74,4.1,4,1,80
2025-10-04,한화,심우준,22,39,275,247,57,17,3,49,9,1,2,7,1,4,0,0,1501462,45,74,202,0.230769231,0.287313433,0.299595142,0.586908575,0.056544202,0.068825911,0.178181818,0.061818182,0.346938776,0.279187817,0.137651822,137.5,123.5,0.20418983,16.30508475,2.179392516,46.758,0.465346535,2025,대전,1.019564452,0.277204088,-12.91907546,59.43199404,,12,11,1,60,6.7,7,5,58.3
2025-10-04,한화,안치홍,18,9,196,174,30,16,1,39,4,0,2,4,1,4,0,2,247494,24,40,153,0.172413793,0.244791667,0.229885057,0.474676724,0.072377874,0.057471264,0.198979592,0.081632653,0.41025641,0.208955224,0.149425287,98,87,0.167627514,7.136150235,1.25932063,28.038,0.37254902,2025,대전,1.019564452,0.225382632,-17.28822886,25.54772128,,3,3,0,37,10.8,4,1,80
2025-10-04,한화,유로결,0,1,16,13,2,0,1,4,0,0,0,2,0,0,0,0,2490467,2,2,13,0.153846154,0.214285714,0.153846154,0.368131868,0.06043956,0,0.25,0,0,0.222222222,0,0,0,0.13489011,0.117647059,0.244343891,1.658,0.230769231,2025,대전,1.019564452,0.1877299,-1.890560797,0.927891365,,1,1,0,4,0,2,0,100
2025-10-04,한화,이도윤,36,37,277,250,65,11,3,52,11,3,1,10,3,5,0,1,1971980,50,85,203,0.26,0.29588015,0.34,0.63588015,0.03588015,0.08,0.187725632,0.039711191,0.211538462,0.32,0.124,277,250,0.218146067,17.81786942,2.369864405,48.684,0.487684729,2025,대전,1.019564452,0.291754617,-9.806552626,68.94608607,,1,1,0,56,8.9,10,0,100
2025-10-04,한화,이민재,0,0,4,4,0,0,0,1,0,0,0,0,0,1,0,0,4092300,0,0,5,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,-0.198,0,2025,대전,1.019564452,0,-1.070037675,-121.8222519,,0,0,0,2,50,0,0,0
2025-10-04,한화,이상혁,2,14,12,10,2,0,1,3,1,0,0,1,0,0,0,0,3695628,1,3,9,0.2,0.272727273,0.3,0.572727273,0.072727273,0.1,0.25,0,0,0.285714286,0.1,0,0,0.197727273,0.461538462,1.384615385,1.756,0.444444444,2025,대전,1.019564452,0.27321037,-0.601868118,56.82063889,,7,3,4,3,0,1,0,100
2025-10-04,한화,이승현,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2851752,0,3,0,1,1,3,4,0,2,0,0,0,1,2,0,0,1.2,3,0,1.04,0,2025,대전,1.019564452,1.647023601,1.042787636,955.1099935,,0,0,0,,8.8,,,73.1
2025-10-04,한화,이원석,24,60,248,212,43,23,4,51,7,0,4,7,2,4,0,0,2507570,32,62,182,0.202830189,0.290456432,0.29245283,0.582909262,0.087626243,0.089622642,0.205645161,0.092741935,0.450980392,0.245283019,0.198113208,62,53,0.203818602,12.85090909,1.906453546,41.142,0.489010989,2025,대전,1.019564452,0.279273061,-11.24245395,60.78482438,,25,22,3,47,8.5,7,1,87.5
2025-10-04,한화,이재원,12,4,151,125,25,14,1,23,2,1,1,8,3,3,0,0,145396,21,32,114,0.2,0.27972028,0.256,0.53572028,0.07972028,0.056,0.152317881,0.092715232,0.608695652,0.230769231,0.168,151,125,0.189874126,5.012048193,1.187064046,24.516,0.412280702,2025,대전,1.019564452,0.258509004,-9.339563638,47.20791962,,2,1,1,34,8.8,8,0,100
2025-10-04,한화,이진영,43,49,366,321,88,38,2,93,13,0,11,0,5,8,0,0,1631325,64,134,246,0.274143302,0.349726776,0.417445483,0.767172259,0.075583474,0.143302181,0.254098361,0.103825137,0.408602151,0.346846847,0.261682243,33.27272727,29.18181818,0.26173842,37.95566502,4.165865673,73.176,0.707317073,2025,대전,1.019564452,0.352736608,4.798911768,108.8201184,,5,1,4,73,11,0,3,0
2025-10-04,한화,임종찬,2,2,35,30,5,5,0,13,1,0,1,0,0,0,0,0,2789119,3,9,25,0.166666667,0.285714286,0.3,0.585714286,0.119047619,0.133333333,0.371428571,0.142857143,0.384615385,0.25,0.3,35,30,0.203571429,2.25,2.43,5.166,0.56,2025,대전,1.019564452,0.282109893,-1.507646743,62.63973143,,2,2,0,5,0,0,0,0
2025-10-04,한화,장규현,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,3055552,1,1,0,1,1,1,2,0,0,0,0.5,0,1,1,0,0,0.7,0.666666667,0,0.84,0,2025,대전,1.019564452,0.833125884,0.790575272,422.9301902,,0,0,0,1,0,0,0,0
2025-10-04,한화,채은성,88,54,527,480,138,31,13,96,27,1,19,3,0,4,0,5,730963,91,224,349,0.2875,0.347328244,0.466666667,0.813994911,0.059828244,0.179166667,0.182163188,0.058823529,0.322916667,0.326027397,0.24375,27.73684211,25.26315789,0.272964377,68.65148862,5.311146684,119.222,0.767908309,2025,대전,1.019564452,0.367164593,12.95894554,118.2540831,,3,1,2,96,4.2,3,1,75
2025-10-04,한화,최인호,19,7,159,139,36,13,5,29,9,0,2,1,1,5,0,0,2723238,25,51,110,0.258992806,0.341772152,0.366906475,0.708678627,0.082779346,0.107913669,0.182389937,0.081761006,0.448275862,0.311926606,0.201438849,79.5,69.5,0.245524087,13.54237288,3.32403698,30.358,0.627272727,2025,대전,1.019564452,0.333064923,-0.403560587,95.95747827,,1,1,0,33,15.2,1,0,100
2025-10-04,한화,최재훈,35,28,348,269,77,46,17,48,15,0,1,10,6,4,0,0,450681,61,95,212,0.286245353,0.414201183,0.353159851,0.767361035,0.12795583,0.066914498,0.137931034,0.132183908,0.958333333,0.336283186,0.237918216,348,269,0.274680495,27.73722628,3.532571271,73.556,0.745283019,2025,대전,1.019564452,0.370880458,9.586078535,120.6837598,,2,1,1,75,5.3,10,4,71.4
2025-10-04,한화,플로리얼,29,36,285,258,70,24,1,65,18,2,8,0,2,2,0,2,3931205,42,116,192,0.271317829,0.333333333,0.449612403,0.782945736,0.062015504,0.178294574,0.228070175,0.084210526,0.369230769,0.331550802,0.271317829,35.625,32.25,0.262403101,34.0516129,4.788508065,60.58,0.734375,2025,대전,1.019564452,0.352068254,3.58531965,108.3831048,,16,13,3,53,3.8,0,0,0
2025-10-04,한화,하주석,28,34,305,276,82,12,5,66,14,0,4,11,1,10,0,0,675949,64,108,216,0.297101449,0.336734694,0.391304348,0.728039042,0.039633245,0.094202899,0.216393443,0.039344262,0.181818182,0.376811594,0.137681159,76.25,69,0.249356699,25.82608696,3.22826087,55.782,0.578703704,2025,대전,1.019564452,0.336428406,0.042003665,98.15674425,,3,2,1,72,13.9,11,8,57.9
2025-10-04,한화,허인서,2,2,30,29,5,0,1,12,1,0,0,0,0,1,0,0,3206992,4,6,25,0.172413793,0.2,0.206896552,0.406896552,0.027586207,0.034482759,0.4,0,0,0.294117647,0.034482759,0,0,0.141724138,0.967741935,1.04516129,2.594,0.28,2025,대전,1.019564452,0.193231357,-3.413500232,4.525105261,,0,0,0,3,33.3,0,0,0
2025-10-04,한화,황영묵,22,40,286,260,71,20,2,37,17,1,1,2,1,4,1,0,3836247,52,93,196,0.273076923,0.328621908,0.357692308,0.686314216,0.055544985,0.084615385,0.129370629,0.06993007,0.540540541,0.313901345,0.161538462,286,260,0.237302936,25.96753247,3.577160085,57.224,0.586734694,2025,대전,1.019564452,0.320175098,-3.658705061,87.52926401,,4,1,3,63,6.3,2,2,50
